"order_id","correct","student_id","skill_name"
2,0,1052,"mathematic"
3,1,1052,"mathematic"
4,1,1052,"mathematic"
5,1,1052,"mathematic"
6,1,1052,"mathematic"
7,1,1052,"mathematic"
8,1,1052,"mathematic"
1,0,1053,"mathematic"
2,0,1053,"mathematic"
3,0,1053,"mathematic"
4,0,1053,"mathematic"
5,0,1053,"mathematic"
6,1,1053,"mathematic"
7,1,1053,"mathematic"
1,0,1054,"mathematic"
1,0,1055,"mathematic"
2,0,1055,"mathematic"
3,0,1055,"mathematic"
4,0,1055,"mathematic"
5,1,1055,"mathematic"
6,1,1055,"mathematic"
7,1,1055,"mathematic"
8,1,1055,"mathematic"
9,1,1055,"mathematic"
10,1,1055,"mathematic"
1,0,1056,"mathematic"
2,0,1056,"mathematic"
3,0,1056,"mathematic"
4,0,1056,"mathematic"
5,0,1056,"mathematic"
6,1,1056,"mathematic"
7,1,1056,"mathematic"
8,1,1056,"mathematic"
9,1,1056,"mathematic"
1,0,1057,"mathematic"
1,1,1058,"mathematic"
2,1,1058,"mathematic"
3,1,1058,"mathematic"
4,1,1058,"mathematic"
5,1,1058,"mathematic"
6,1,1058,"mathematic"
7,1,1058,"mathematic"
8,1,1058,"mathematic"
1,0,1059,"mathematic"
2,1,1059,"mathematic"
3,1,1059,"mathematic"
4,1,1059,"mathematic"
5,1,1059,"mathematic"
6,1,1059,"mathematic"
7,0,1059,"mathematic"
8,0,1059,"mathematic"
9,1,1059,"mathematic"
1,0,1060,"mathematic"
2,0,1060,"mathematic"
3,0,1060,"mathematic"
4,1,1060,"mathematic"
5,1,1060,"mathematic"
1,0,1061,"mathematic"
2,0,1061,"mathematic"
3,1,1061,"mathematic"
4,0,1061,"mathematic"
5,1,1061,"mathematic"
1,1,1062,"mathematic"
2,1,1062,"mathematic"
3,1,1062,"mathematic"
4,1,1062,"mathematic"
1,0,1063,"mathematic"
1,1,1064,"mathematic"
2,0,1064,"mathematic"
3,0,1064,"mathematic"
4,0,1064,"mathematic"
5,0,1064,"mathematic"
6,0,1064,"mathematic"
1,0,1065,"mathematic"
2,0,1065,"mathematic"
3,0,1065,"mathematic"
4,0,1065,"mathematic"
5,1,1065,"mathematic"
6,0,1065,"mathematic"
7,0,1065,"mathematic"
8,0,1065,"mathematic"
9,0,1065,"mathematic"
1,0,1066,"mathematic"
2,0,1066,"mathematic"
3,0,1066,"mathematic"
4,1,1066,"mathematic"
5,1,1066,"mathematic"
6,1,1066,"mathematic"
7,1,1066,"mathematic"
8,1,1066,"mathematic"
9,1,1066,"mathematic"
10,1,1066,"mathematic"
1,0,1067,"mathematic"
2,1,1067,"mathematic"
3,1,1067,"mathematic"
4,1,1067,"mathematic"
1,0,1068,"mathematic"
2,1,1068,"mathematic"
3,0,1068,"mathematic"
4,0,1068,"mathematic"
5,0,1068,"mathematic"
6,0,1068,"mathematic"
7,0,1068,"mathematic"
1,0,1069,"mathematic"
2,0,1069,"mathematic"
3,0,1069,"mathematic"
4,1,1069,"mathematic"
5,1,1069,"mathematic"
6,1,1069,"mathematic"
1,0,1070,"mathematic"
2,1,1070,"mathematic"
3,0,1070,"mathematic"
4,1,1070,"mathematic"
5,0,1070,"mathematic"
1,0,1071,"mathematic"
2,0,1071,"mathematic"
3,0,1071,"mathematic"
4,0,1071,"mathematic"
1,0,1072,"mathematic"
2,1,1072,"mathematic"
3,1,1072,"mathematic"
4,1,1072,"mathematic"
5,1,1072,"mathematic"
1,0,1073,"mathematic"
2,0,1073,"mathematic"
3,0,1073,"mathematic"
4,0,1073,"mathematic"
5,0,1073,"mathematic"
6,0,1073,"mathematic"
1,0,1074,"mathematic"
2,0,1074,"mathematic"
3,0,1074,"mathematic"
4,0,1074,"mathematic"
1,1,1075,"mathematic"
2,1,1075,"mathematic"
3,1,1075,"mathematic"
4,1,1075,"mathematic"
5,0,1075,"mathematic"
6,1,1075,"mathematic"
1,0,1076,"mathematic"
2,0,1076,"mathematic"
3,0,1076,"mathematic"
4,0,1076,"mathematic"
5,0,1076,"mathematic"
6,1,1076,"mathematic"
7,1,1076,"mathematic"
1,0,1077,"mathematic"
1,0,1078,"mathematic"
2,0,1078,"mathematic"
3,0,1078,"mathematic"
4,0,1078,"mathematic"
5,0,1078,"mathematic"
6,0,1078,"mathematic"
7,0,1078,"mathematic"
1,1,1079,"mathematic"
2,1,1079,"mathematic"
3,1,1079,"mathematic"
4,1,1079,"mathematic"
5,1,1079,"mathematic"
1,1,1080,"mathematic"
2,1,1080,"mathematic"
3,1,1080,"mathematic"
4,1,1080,"mathematic"
5,1,1080,"mathematic"
6,0,1080,"mathematic"
7,1,1080,"mathematic"
1,0,1081,"mathematic"
2,1,1081,"mathematic"
3,1,1081,"mathematic"
4,1,1081,"mathematic"
1,1,1082,"mathematic"
2,1,1082,"mathematic"
3,1,1082,"mathematic"
4,0,1082,"mathematic"
5,0,1082,"mathematic"
6,1,1082,"mathematic"
7,1,1082,"mathematic"
8,1,1082,"mathematic"
9,1,1082,"mathematic"
10,1,1082,"mathematic"
1,0,1083,"mathematic"
2,1,1083,"mathematic"
3,1,1083,"mathematic"
1,0,1084,"mathematic"
2,1,1084,"mathematic"
3,1,1084,"mathematic"
4,1,1084,"mathematic"
5,0,1084,"mathematic"
6,1,1084,"mathematic"
7,1,1084,"mathematic"
8,1,1084,"mathematic"
9,1,1084,"mathematic"
10,1,1084,"mathematic"
1,0,1085,"mathematic"
2,0,1085,"mathematic"
1,0,1086,"mathematic"
2,0,1086,"mathematic"
3,0,1086,"mathematic"
4,1,1086,"mathematic"
5,1,1086,"mathematic"
6,1,1086,"mathematic"
7,1,1086,"mathematic"
8,1,1086,"mathematic"
1,0,1087,"mathematic"
2,1,1087,"mathematic"
3,1,1087,"mathematic"
4,1,1087,"mathematic"
5,1,1087,"mathematic"
6,1,1087,"mathematic"
1,0,1088,"mathematic"
2,1,1088,"mathematic"
3,0,1088,"mathematic"
4,0,1088,"mathematic"
1,1,1089,"mathematic"
2,1,1089,"mathematic"
3,1,1089,"mathematic"
4,1,1089,"mathematic"
5,1,1089,"mathematic"
6,1,1089,"mathematic"
7,0,1089,"mathematic"
8,1,1089,"mathematic"
9,1,1089,"mathematic"
10,1,1089,"mathematic"
1,0,1090,"mathematic"
2,0,1090,"mathematic"
3,1,1090,"mathematic"
4,1,1090,"mathematic"
5,1,1090,"mathematic"
6,1,1090,"mathematic"
7,1,1090,"mathematic"
1,0,1091,"mathematic"
2,0,1091,"mathematic"
3,0,1091,"mathematic"
4,1,1091,"mathematic"
5,1,1091,"mathematic"
6,1,1091,"mathematic"
1,0,1092,"mathematic"
2,1,1092,"mathematic"
3,1,1092,"mathematic"
4,1,1092,"mathematic"
5,1,1092,"mathematic"
6,1,1092,"mathematic"
7,1,1092,"mathematic"
8,1,1092,"mathematic"
9,1,1092,"mathematic"
10,1,1092,"mathematic"
1,0,1093,"mathematic"
2,0,1093,"mathematic"
3,0,1093,"mathematic"
4,1,1093,"mathematic"
5,1,1093,"mathematic"
6,1,1093,"mathematic"
7,1,1093,"mathematic"
8,1,1093,"mathematic"
9,1,1093,"mathematic"
1,0,1094,"mathematic"
2,0,1094,"mathematic"
3,1,1094,"mathematic"
1,0,1095,"mathematic"
2,0,1095,"mathematic"
3,0,1095,"mathematic"
4,1,1095,"mathematic"
5,1,1095,"mathematic"
6,1,1095,"mathematic"
7,1,1095,"mathematic"
8,1,1095,"mathematic"
9,1,1095,"mathematic"
1,1,1096,"mathematic"
2,0,1096,"mathematic"
3,1,1096,"mathematic"
4,1,1096,"mathematic"
1,0,1097,"mathematic"
2,1,1097,"mathematic"
3,1,1097,"mathematic"
4,1,1097,"mathematic"
5,1,1097,"mathematic"
6,0,1097,"mathematic"
1,0,1098,"mathematic"
2,1,1098,"mathematic"
3,1,1098,"mathematic"
1,1,1099,"mathematic"
2,1,1099,"mathematic"
3,1,1099,"mathematic"
4,1,1099,"mathematic"
5,0,1099,"mathematic"
1,1,1100,"mathematic"
1,0,1101,"mathematic"
2,0,1101,"mathematic"
1,0,1102,"mathematic"
2,1,1102,"mathematic"
3,1,1102,"mathematic"
4,1,1102,"mathematic"
5,1,1102,"mathematic"
6,1,1102,"mathematic"
7,1,1102,"mathematic"
8,1,1102,"mathematic"
9,1,1102,"mathematic"
1,0,1103,"mathematic"
2,0,1103,"mathematic"
1,1,1104,"mathematic"
2,1,1104,"mathematic"
1,0,1105,"mathematic"
2,1,1105,"mathematic"
3,0,1105,"mathematic"
4,1,1105,"mathematic"
1,0,1106,"mathematic"
2,1,1106,"mathematic"
3,1,1106,"mathematic"
4,1,1106,"mathematic"
5,1,1106,"mathematic"
6,0,1106,"mathematic"
1,0,1107,"mathematic"
2,0,1107,"mathematic"
3,1,1107,"mathematic"
4,1,1107,"mathematic"
5,1,1107,"mathematic"
6,0,1107,"mathematic"
1,0,1108,"mathematic"
2,0,1108,"mathematic"
3,0,1108,"mathematic"
4,0,1108,"mathematic"
1,0,1109,"mathematic"
2,1,1109,"mathematic"
3,1,1109,"mathematic"
1,0,1110,"mathematic"
2,0,1110,"mathematic"
3,1,1110,"mathematic"
4,1,1110,"mathematic"
5,1,1110,"mathematic"
6,1,1110,"mathematic"
7,1,1110,"mathematic"
8,1,1110,"mathematic"
1,0,1111,"mathematic"
2,0,1111,"mathematic"
3,0,1111,"mathematic"
1,0,1112,"mathematic"
2,0,1112,"mathematic"
3,1,1112,"mathematic"
4,1,1112,"mathematic"
1,0,1113,"mathematic"
2,1,1113,"mathematic"
3,1,1113,"mathematic"
4,1,1113,"mathematic"
5,1,1113,"mathematic"
6,1,1113,"mathematic"
7,1,1113,"mathematic"
8,1,1113,"mathematic"
9,1,1113,"mathematic"
10,1,1113,"mathematic"
1,0,1114,"mathematic"
2,0,1114,"mathematic"
3,0,1114,"mathematic"
4,0,1114,"mathematic"
5,1,1114,"mathematic"
6,1,1114,"mathematic"
1,1,1115,"mathematic"
2,1,1115,"mathematic"
3,1,1115,"mathematic"
1,0,1116,"mathematic"
2,0,1116,"mathematic"
3,0,1116,"mathematic"
4,0,1116,"mathematic"
5,0,1116,"mathematic"
6,1,1116,"mathematic"
1,0,1117,"mathematic"
1,0,1118,"mathematic"
1,0,1119,"mathematic"
2,1,1119,"mathematic"
3,1,1119,"mathematic"
4,1,1119,"mathematic"
1,0,1120,"mathematic"
2,0,1120,"mathematic"
3,1,1120,"mathematic"
4,1,1120,"mathematic"
5,0,1120,"mathematic"
6,0,1120,"mathematic"
7,1,1120,"mathematic"
8,1,1120,"mathematic"
9,1,1120,"mathematic"
1,0,1121,"mathematic"
2,0,1121,"mathematic"
3,0,1121,"mathematic"
4,0,1121,"mathematic"
5,0,1121,"mathematic"
6,1,1121,"mathematic"
7,1,1121,"mathematic"
8,1,1121,"mathematic"
9,1,1121,"mathematic"
1,0,1122,"mathematic"
2,0,1122,"mathematic"
1,0,1123,"mathematic"
2,0,1123,"mathematic"
3,0,1123,"mathematic"
4,0,1123,"mathematic"
5,1,1123,"mathematic"
6,0,1123,"mathematic"
1,0,1124,"mathematic"
2,1,1124,"mathematic"
3,0,1124,"mathematic"
4,1,1124,"mathematic"
5,1,1124,"mathematic"
6,0,1124,"mathematic"
7,1,1124,"mathematic"
8,1,1124,"mathematic"
1,0,1125,"mathematic"
2,0,1125,"mathematic"
3,1,1125,"mathematic"
4,1,1125,"mathematic"
5,1,1125,"mathematic"
6,1,1125,"mathematic"
7,0,1125,"mathematic"
8,1,1125,"mathematic"
1,1,1126,"mathematic"
2,1,1126,"mathematic"
3,1,1126,"mathematic"
4,1,1126,"mathematic"
1,0,1127,"mathematic"
2,0,1127,"mathematic"
3,0,1127,"mathematic"
4,1,1127,"mathematic"
5,0,1127,"mathematic"
6,0,1127,"mathematic"
7,0,1127,"mathematic"
8,1,1127,"mathematic"
9,1,1127,"mathematic"
10,1,1127,"mathematic"
1,0,1128,"mathematic"
2,1,1128,"mathematic"
3,1,1128,"mathematic"
4,1,1128,"mathematic"
5,1,1128,"mathematic"
6,1,1128,"mathematic"
7,1,1128,"mathematic"
8,1,1128,"mathematic"
1,0,1129,"mathematic"
2,0,1129,"mathematic"
3,0,1129,"mathematic"
4,0,1129,"mathematic"
5,0,1129,"mathematic"
1,0,1130,"mathematic"
2,1,1130,"mathematic"
3,1,1130,"mathematic"
4,1,1130,"mathematic"
5,0,1130,"mathematic"
6,1,1130,"mathematic"
7,1,1130,"mathematic"
8,1,1130,"mathematic"
9,1,1130,"mathematic"
10,0,1130,"mathematic"
1,1,1131,"mathematic"
2,1,1131,"mathematic"
3,1,1131,"mathematic"
4,1,1131,"mathematic"
5,1,1131,"mathematic"
6,1,1131,"mathematic"
7,1,1131,"mathematic"
1,1,1132,"mathematic"
2,1,1132,"mathematic"
3,1,1132,"mathematic"
4,1,1132,"mathematic"
1,1,1133,"mathematic"
2,0,1133,"mathematic"
3,1,1133,"mathematic"
4,1,1133,"mathematic"
5,1,1133,"mathematic"
6,1,1133,"mathematic"
1,0,1134,"mathematic"
2,0,1134,"mathematic"
3,0,1134,"mathematic"
4,1,1134,"mathematic"
5,1,1134,"mathematic"
1,0,1135,"mathematic"
2,0,1135,"mathematic"
3,1,1135,"mathematic"
4,1,1135,"mathematic"
5,1,1135,"mathematic"
6,1,1135,"mathematic"
7,1,1135,"mathematic"
8,1,1135,"mathematic"
1,0,1136,"mathematic"
2,0,1136,"mathematic"
3,0,1136,"mathematic"
4,0,1136,"mathematic"
5,0,1136,"mathematic"
6,0,1136,"mathematic"
7,0,1136,"mathematic"
1,1,1137,"mathematic"
2,0,1137,"mathematic"
3,1,1137,"mathematic"
4,1,1137,"mathematic"
5,1,1137,"mathematic"
6,1,1137,"mathematic"
7,1,1137,"mathematic"
8,1,1137,"mathematic"
1,0,1138,"mathematic"
2,1,1138,"mathematic"
3,1,1138,"mathematic"
4,1,1138,"mathematic"
1,0,1139,"mathematic"
2,0,1139,"mathematic"
3,1,1139,"mathematic"
4,1,1139,"mathematic"
1,0,1140,"mathematic"
1,0,1141,"mathematic"
2,0,1141,"mathematic"
3,1,1141,"mathematic"
4,1,1141,"mathematic"
5,1,1141,"mathematic"
1,0,1142,"mathematic"
2,0,1142,"mathematic"
3,0,1142,"mathematic"
4,1,1142,"mathematic"
5,1,1142,"mathematic"
6,1,1142,"mathematic"
1,1,1143,"mathematic"
2,0,1143,"mathematic"
3,1,1143,"mathematic"
4,1,1143,"mathematic"
5,1,1143,"mathematic"
6,1,1143,"mathematic"
7,1,1143,"mathematic"
8,1,1143,"mathematic"
9,1,1143,"mathematic"
1,0,1144,"mathematic"
2,0,1144,"mathematic"
3,1,1144,"mathematic"
4,0,1144,"mathematic"
5,1,1144,"mathematic"
6,0,1144,"mathematic"
7,1,1144,"mathematic"
8,1,1144,"mathematic"
9,1,1144,"mathematic"
1,1,1145,"mathematic"
2,1,1145,"mathematic"
1,0,1146,"mathematic"
2,0,1146,"mathematic"
3,1,1146,"mathematic"
4,1,1146,"mathematic"
5,1,1146,"mathematic"
6,1,1146,"mathematic"
7,1,1146,"mathematic"
8,1,1146,"mathematic"
9,1,1146,"mathematic"
1,0,1147,"mathematic"
2,0,1147,"mathematic"
3,0,1147,"mathematic"
4,0,1147,"mathematic"
5,0,1147,"mathematic"
1,0,1148,"mathematic"
2,0,1148,"mathematic"
3,0,1148,"mathematic"
4,0,1148,"mathematic"
5,0,1148,"mathematic"
6,1,1148,"mathematic"
7,1,1148,"mathematic"
8,1,1148,"mathematic"
1,0,1149,"mathematic"
2,0,1149,"mathematic"
3,1,1149,"mathematic"
4,1,1149,"mathematic"
5,0,1149,"mathematic"
6,1,1149,"mathematic"
7,1,1149,"mathematic"
8,1,1149,"mathematic"
9,1,1149,"mathematic"
10,1,1149,"mathematic"
1,1,1150,"mathematic"
2,1,1150,"mathematic"
3,1,1150,"mathematic"
4,1,1150,"mathematic"
5,1,1150,"mathematic"
6,0,1150,"mathematic"
7,1,1150,"mathematic"
1,0,1151,"mathematic"
2,0,1151,"mathematic"
3,1,1151,"mathematic"
4,0,1151,"mathematic"
5,1,1151,"mathematic"
1,0,1152,"mathematic"
2,1,1152,"mathematic"
3,0,1152,"mathematic"
4,1,1152,"mathematic"
5,1,1152,"mathematic"
1,0,1153,"mathematic"
2,1,1153,"mathematic"
3,1,1153,"mathematic"
4,1,1153,"mathematic"
5,1,1153,"mathematic"
6,1,1153,"mathematic"
1,0,1154,"mathematic"
2,0,1154,"mathematic"
3,1,1154,"mathematic"
4,0,1154,"mathematic"
5,1,1154,"mathematic"
6,1,1154,"mathematic"
1,0,1155,"mathematic"
2,0,1155,"mathematic"
1,0,1156,"mathematic"
2,0,1156,"mathematic"
3,0,1156,"mathematic"
4,0,1156,"mathematic"
5,0,1156,"mathematic"
6,0,1156,"mathematic"
7,0,1156,"mathematic"
8,1,1156,"mathematic"
1,1,1157,"mathematic"
2,1,1157,"mathematic"
1,0,1158,"mathematic"
2,0,1158,"mathematic"
1,0,1159,"mathematic"
2,1,1159,"mathematic"
3,0,1159,"mathematic"
4,1,1159,"mathematic"
1,0,1160,"mathematic"
2,1,1160,"mathematic"
3,1,1160,"mathematic"
4,1,1160,"mathematic"
1,0,1161,"mathematic"
1,1,1162,"mathematic"
2,1,1162,"mathematic"
3,1,1162,"mathematic"
4,1,1162,"mathematic"
5,1,1162,"mathematic"
6,1,1162,"mathematic"
7,1,1162,"mathematic"
8,1,1162,"mathematic"
9,1,1162,"mathematic"
1,0,1163,"mathematic"
1,0,1164,"mathematic"
2,1,1164,"mathematic"
1,1,1165,"mathematic"
1,0,1166,"mathematic"
2,1,1166,"mathematic"
3,1,1166,"mathematic"
4,1,1166,"mathematic"
5,1,1166,"mathematic"
6,1,1166,"mathematic"
7,1,1166,"mathematic"
8,1,1166,"mathematic"
1,0,1167,"mathematic"
2,0,1167,"mathematic"
3,0,1167,"mathematic"
4,1,1167,"mathematic"
5,1,1167,"mathematic"
6,1,1167,"mathematic"
1,0,1168,"mathematic"
2,0,1168,"mathematic"
3,0,1168,"mathematic"
4,0,1168,"mathematic"
5,0,1168,"mathematic"
6,0,1168,"mathematic"
7,0,1168,"mathematic"
8,0,1168,"mathematic"
1,0,1169,"mathematic"
2,0,1169,"mathematic"
3,0,1169,"mathematic"
4,0,1169,"mathematic"
5,0,1169,"mathematic"
6,1,1169,"mathematic"
7,1,1169,"mathematic"
8,1,1169,"mathematic"
1,0,1170,"mathematic"
2,0,1170,"mathematic"
3,1,1170,"mathematic"
4,1,1170,"mathematic"
5,1,1170,"mathematic"
6,1,1170,"mathematic"
7,1,1170,"mathematic"
1,1,1171,"mathematic"
2,0,1171,"mathematic"
3,0,1171,"mathematic"
1,1,1172,"mathematic"
1,1,1173,"mathematic"
2,1,1173,"mathematic"
3,1,1173,"mathematic"
4,1,1173,"mathematic"
5,1,1173,"mathematic"
6,0,1173,"mathematic"
7,1,1173,"mathematic"
8,0,1173,"mathematic"
9,1,1173,"mathematic"
10,1,1173,"mathematic"
1,1,1174,"mathematic"
2,1,1174,"mathematic"
3,1,1174,"mathematic"
4,1,1174,"mathematic"
5,1,1174,"mathematic"
6,1,1174,"mathematic"
7,1,1174,"mathematic"
1,0,1175,"mathematic"
2,0,1175,"mathematic"
3,0,1175,"mathematic"
4,1,1175,"mathematic"
5,1,1175,"mathematic"
6,1,1175,"mathematic"
7,1,1175,"mathematic"
8,1,1175,"mathematic"
1,1,1176,"mathematic"
2,1,1176,"mathematic"
3,1,1176,"mathematic"
4,1,1176,"mathematic"
5,1,1176,"mathematic"
1,0,1177,"mathematic"
2,1,1177,"mathematic"
3,0,1177,"mathematic"
4,1,1177,"mathematic"
5,1,1177,"mathematic"
6,1,1177,"mathematic"
7,1,1177,"mathematic"
8,1,1177,"mathematic"
9,1,1177,"mathematic"
1,0,1178,"mathematic"
2,1,1178,"mathematic"
3,0,1178,"mathematic"
4,1,1178,"mathematic"
5,1,1178,"mathematic"
6,1,1178,"mathematic"
1,0,1179,"mathematic"
2,0,1179,"mathematic"
3,0,1179,"mathematic"
1,0,1180,"mathematic"
2,0,1180,"mathematic"
1,0,1181,"mathematic"
2,1,1181,"mathematic"
3,1,1181,"mathematic"
4,1,1181,"mathematic"
5,1,1181,"mathematic"
6,1,1181,"mathematic"
7,0,1181,"mathematic"
8,1,1181,"mathematic"
1,0,1182,"mathematic"
2,1,1182,"mathematic"
3,0,1182,"mathematic"
4,0,1182,"mathematic"
5,0,1182,"mathematic"
6,0,1182,"mathematic"
7,0,1182,"mathematic"
8,0,1182,"mathematic"
9,0,1182,"mathematic"
1,0,1183,"mathematic"
2,0,1183,"mathematic"
3,0,1183,"mathematic"
4,0,1183,"mathematic"
5,1,1183,"mathematic"
6,0,1183,"mathematic"
7,1,1183,"mathematic"
8,1,1183,"mathematic"
9,1,1183,"mathematic"
1,1,1184,"mathematic"
2,1,1184,"mathematic"
3,0,1184,"mathematic"
1,1,1185,"mathematic"
2,0,1185,"mathematic"
3,1,1185,"mathematic"
4,1,1185,"mathematic"
5,1,1185,"mathematic"
6,1,1185,"mathematic"
7,1,1185,"mathematic"
8,0,1185,"mathematic"
1,0,1186,"mathematic"
2,1,1186,"mathematic"
3,1,1186,"mathematic"
4,0,1186,"mathematic"
5,0,1186,"mathematic"
6,1,1186,"mathematic"
7,0,1186,"mathematic"
8,0,1186,"mathematic"
1,0,1187,"mathematic"
2,1,1187,"mathematic"
3,0,1187,"mathematic"
4,1,1187,"mathematic"
5,1,1187,"mathematic"
1,1,1188,"mathematic"
2,1,1188,"mathematic"
1,0,1189,"mathematic"
2,0,1189,"mathematic"
3,1,1189,"mathematic"
4,0,1189,"mathematic"
5,1,1189,"mathematic"
6,1,1189,"mathematic"
1,0,1190,"mathematic"
2,0,1190,"mathematic"
3,0,1190,"mathematic"
4,1,1190,"mathematic"
5,1,1190,"mathematic"
1,1,1191,"mathematic"
2,0,1191,"mathematic"
3,1,1191,"mathematic"
4,1,1191,"mathematic"
1,0,1192,"mathematic"
2,0,1192,"mathematic"
3,0,1192,"mathematic"
1,0,1193,"mathematic"
2,1,1193,"mathematic"
3,1,1193,"mathematic"
4,1,1193,"mathematic"
5,1,1193,"mathematic"
6,1,1193,"mathematic"
7,1,1193,"mathematic"
8,1,1193,"mathematic"
9,1,1193,"mathematic"
10,1,1193,"mathematic"
1,0,1194,"mathematic"
2,1,1194,"mathematic"
3,0,1194,"mathematic"
4,1,1194,"mathematic"
5,1,1194,"mathematic"
1,0,1195,"mathematic"
2,0,1195,"mathematic"
3,0,1195,"mathematic"
4,0,1195,"mathematic"
5,1,1195,"mathematic"
6,1,1195,"mathematic"
1,1,1196,"mathematic"
1,1,1197,"mathematic"
2,1,1197,"mathematic"
3,1,1197,"mathematic"
4,1,1197,"mathematic"
5,1,1197,"mathematic"
1,0,1198,"mathematic"
2,0,1198,"mathematic"
3,0,1198,"mathematic"
4,0,1198,"mathematic"
5,0,1198,"mathematic"
6,1,1198,"mathematic"
7,1,1198,"mathematic"
8,1,1198,"mathematic"
1,0,1199,"mathematic"
2,0,1199,"mathematic"
3,0,1199,"mathematic"
4,0,1199,"mathematic"
5,0,1199,"mathematic"
1,0,1200,"mathematic"
2,1,1200,"mathematic"
3,1,1200,"mathematic"
4,1,1200,"mathematic"
5,1,1200,"mathematic"
6,1,1200,"mathematic"
7,1,1200,"mathematic"
8,1,1200,"mathematic"
1,0,1201,"mathematic"
1,0,1202,"mathematic"
2,1,1202,"mathematic"
3,1,1202,"mathematic"
4,0,1202,"mathematic"
5,1,1202,"mathematic"
6,1,1202,"mathematic"
7,1,1202,"mathematic"
8,1,1202,"mathematic"
9,1,1202,"mathematic"
1,0,1203,"mathematic"
2,0,1203,"mathematic"
3,1,1203,"mathematic"
1,1,1204,"mathematic"
2,1,1204,"mathematic"
1,0,1205,"mathematic"
2,1,1205,"mathematic"
3,1,1205,"mathematic"
4,1,1205,"mathematic"
5,0,1205,"mathematic"
6,1,1205,"mathematic"
7,1,1205,"mathematic"
8,1,1205,"mathematic"
9,1,1205,"mathematic"
1,0,1206,"mathematic"
2,0,1206,"mathematic"
1,1,1207,"mathematic"
2,1,1207,"mathematic"
3,1,1207,"mathematic"
4,1,1207,"mathematic"
5,1,1207,"mathematic"
6,0,1207,"mathematic"
7,1,1207,"mathematic"
8,1,1207,"mathematic"
9,0,1207,"mathematic"
1,0,1208,"mathematic"
2,0,1208,"mathematic"
1,1,1209,"mathematic"
2,0,1209,"mathematic"
3,0,1209,"mathematic"
4,0,1209,"mathematic"
5,0,1209,"mathematic"
1,0,1210,"mathematic"
2,0,1210,"mathematic"
3,1,1210,"mathematic"
4,1,1210,"mathematic"
5,1,1210,"mathematic"
6,1,1210,"mathematic"
7,1,1210,"mathematic"
8,1,1210,"mathematic"
9,1,1210,"mathematic"
1,0,1211,"mathematic"
2,0,1211,"mathematic"
3,1,1211,"mathematic"
4,1,1211,"mathematic"
1,0,1212,"mathematic"
1,1,1213,"mathematic"
2,1,1213,"mathematic"
3,0,1213,"mathematic"
4,0,1213,"mathematic"
5,1,1213,"mathematic"
6,0,1213,"mathematic"
1,0,1214,"mathematic"
2,0,1214,"mathematic"
3,0,1214,"mathematic"
4,1,1214,"mathematic"
5,1,1214,"mathematic"
1,0,1215,"mathematic"
2,1,1215,"mathematic"
3,1,1215,"mathematic"
4,1,1215,"mathematic"
5,1,1215,"mathematic"
6,1,1215,"mathematic"
7,1,1215,"mathematic"
8,1,1215,"mathematic"
9,1,1215,"mathematic"
10,1,1215,"mathematic"
1,0,1216,"mathematic"
2,0,1216,"mathematic"
3,0,1216,"mathematic"
1,0,1217,"mathematic"
1,0,1218,"mathematic"
2,1,1218,"mathematic"
3,1,1218,"mathematic"
1,0,1219,"mathematic"
2,1,1219,"mathematic"
3,0,1219,"mathematic"
4,1,1219,"mathematic"
5,1,1219,"mathematic"
6,1,1219,"mathematic"
7,1,1219,"mathematic"
1,0,1220,"mathematic"
2,0,1220,"mathematic"
3,0,1220,"mathematic"
1,0,1221,"mathematic"
1,0,1222,"mathematic"
1,0,1223,"mathematic"
2,0,1223,"mathematic"
3,0,1223,"mathematic"
1,0,1224,"mathematic"
2,0,1224,"mathematic"
3,1,1224,"mathematic"
4,0,1224,"mathematic"
5,0,1224,"mathematic"
6,0,1224,"mathematic"
1,0,1225,"mathematic"
2,0,1225,"mathematic"
3,0,1225,"mathematic"
4,0,1225,"mathematic"
5,0,1225,"mathematic"
6,0,1225,"mathematic"
7,1,1225,"mathematic"
8,1,1225,"mathematic"
9,1,1225,"mathematic"
10,1,1225,"mathematic"
1,0,1226,"mathematic"
2,0,1226,"mathematic"
3,1,1226,"mathematic"
4,1,1226,"mathematic"
5,1,1226,"mathematic"
6,1,1226,"mathematic"
7,1,1226,"mathematic"
8,1,1226,"mathematic"
9,0,1226,"mathematic"
10,1,1226,"mathematic"
1,0,1227,"mathematic"
2,0,1227,"mathematic"
3,1,1227,"mathematic"
4,1,1227,"mathematic"
5,1,1227,"mathematic"
6,1,1227,"mathematic"
1,0,1228,"mathematic"
2,0,1228,"mathematic"
1,0,1229,"mathematic"
2,0,1229,"mathematic"
3,0,1229,"mathematic"
4,1,1229,"mathematic"
5,0,1229,"mathematic"
1,1,1230,"mathematic"
2,1,1230,"mathematic"
3,1,1230,"mathematic"
4,1,1230,"mathematic"
5,1,1230,"mathematic"
6,0,1230,"mathematic"
1,0,1231,"mathematic"
2,1,1231,"mathematic"
3,0,1231,"mathematic"
4,1,1231,"mathematic"
5,0,1231,"mathematic"
6,0,1231,"mathematic"
7,1,1231,"mathematic"
1,0,1232,"mathematic"
2,0,1232,"mathematic"
3,0,1232,"mathematic"
4,1,1232,"mathematic"
5,1,1232,"mathematic"
6,1,1232,"mathematic"
7,1,1232,"mathematic"
